season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units,pick_win,total_pick_win
2022,8,401403924,2022-10-22 16:00:00-04:00,Missouri,Vanderbilt,False,consensus,-14.0,49.0,10.613481435803024,48.6844253741972,3.386518564196976,0.315574625802796,none,none,5.0,6.0,home_adj_def_epa_pp: +3.74,away_off_eckel_rate: +3.30,home_adj_def_sr: +2.37,home_adj_off_epa_pp: -2.12,away_off_eckel_rate: -1.62,home_adj_def_ypp: -1.52,1,,
2022,8,401426589,2022-10-22 16:00:00-04:00,UTEP,Florida Atlantic,False,consensus,3.0,50.5,0.327784367726065,51.73862851461713,3.327784367726065,1.2386285146171332,none,none,7.0,6.0,home_adj_off_epa_pp: -3.22,away_off_eckel_rate: -2.71,home_adj_off_expl_rate_overall_10: -1.31,home_adj_off_epa_pp: -3.75,away_off_eckel_rate: +1.33,away_adj_off_epa_pp: -1.23,1,,
2022,8,401415242,2022-10-22 16:00:00-04:00,Colorado State,Hawai'i,False,consensus,-6.0,46.0,4.756613710250859,53.32655329801965,1.2433862897491412,7.326553298019647,none,over,5.0,6.0,away_adj_def_epa_pp: +5.46,home_adj_off_epa_pp: -5.34,away_adj_def_sr: +2.60,home_adj_off_epa_pp: -6.22,home_off_finish_pts_per_opp: +2.21,away_adj_off_epa_pp: -1.88,1,,0.0
2022,8,401404018,2022-10-22 16:00:00-04:00,Stanford,Arizona State,False,consensus,-3.0,52.0,2.876045440044216,56.03770800883181,0.1239545599557843,4.037708008831814,none,none,5.0,5.0,home_off_eckel_rate: -1.97,away_havoc_rate: +1.46,home_havoc_rate: -1.27,home_off_finish_pts_per_opp: -1.20,away_adj_off_epa_pp: -0.78,home_adj_off_expl_rate_overall_10: +0.68,1,,
2022,8,401426358,2022-10-22 17:00:00-04:00,Texas State,Southern Miss,False,consensus,2.5,43.0,5.780163364216122,50.12534444732296,8.280163364216122,7.125344447322959,home,over,6.0,5.0,away_adj_off_epa_pp: +2.86,home_adj_def_epa_pp: +2.61,home_off_eckel_rate: -2.53,away_adj_off_epa_pp: -2.88,home_adj_off_epa_pp: -2.72,home_adj_def_ypp: +0.84,1,0.0,0.0
2022,8,401426357,2022-10-22 17:00:00-04:00,Louisiana,Arkansas State,False,consensus,-6.5,51.0,1.2208986929794277,55.403446569509725,5.279101307020572,4.403446569509725,away,none,5.0,6.0,away_adj_def_epa_pp: +3.51,home_adj_off_epa_pp: -1.78,home_havoc_rate: -1.58,home_adj_off_epa_pp: -2.08,home_adj_def_ypp: -1.81,home_adj_off_ypp: +1.31,1,0.0,
2022,8,401415243,2022-10-22 18:30:00-04:00,New Mexico,Fresno State,False,consensus,9.5,40.5,-7.218226861446983,50.402912895706216,2.2817731385530173,9.902912895706216,none,over,6.0,5.0,home_adj_off_epa_pp: -4.65,home_off_eckel_rate: -3.34,away_adj_off_epa_pp: +2.24,home_adj_off_epa_pp: -5.42,away_adj_off_epa_pp: -2.26,home_off_finish_pts_per_opp: +1.36,1,,1.0
2022,8,401403922,2022-10-22 19:00:00-04:00,Alabama,Mississippi State,False,consensus,-21.0,61.5,8.822811603442581,56.13831263334165,12.17718839655742,5.361687366658352,away,none,7.0,7.0,home_adj_def_epa_pp: +5.61,home_adj_def_sr: +3.00,home_adj_off_epa_pp: +2.39,home_adj_off_epa_pp: +2.79,away_adj_off_epa_pp: +1.95,home_adj_def_ypp: -1.76,1,0.0,
2022,8,401415241,2022-10-22 19:00:00-04:00,Air Force,Boise State,False,consensus,-2.5,46.5,9.753127232469614,53.66806811508624,7.253127232469614,7.168068115086236,home,over,6.0,5.0,home_havoc_rate: +5.50,away_havoc_rate: +2.00,away_adj_def_epa_pp: +1.87,home_adj_off_expl_rate_overall_10: -1.59,away_adj_def_sr: -0.87,away_adj_def_ypp: +0.67,1,0.0,0.0
2022,8,401405120,2022-10-22 19:30:00-04:00,Penn State,Minnesota,False,Bovada,-5.5,43.0,-1.4926466153791242,55.53118760469437,6.992646615379124,12.531187604694368,away,over,6.0,5.0,home_adj_def_epa_pp: +3.82,away_adj_off_epa_pp: -2.28,away_havoc_rate: -2.07,away_adj_off_epa_pp: +2.30,home_adj_def_ypp: -1.29,home_adj_off_epa_pp: +1.20,1,0.0,1.0
2022,8,401415642,2022-10-22 19:30:00-04:00,East Carolina,UCF,False,consensus,5.5,63.5,1.3665440184468851,69.00522332080038,6.866544018446885,5.505223320800383,home,over,6.0,5.0,home_off_eckel_rate: +3.91,home_adj_off_epa_pp: +3.07,away_havoc_rate: -2.36,home_adj_def_ypp: +5.10,home_adj_off_epa_pp: +3.58,home_adj_off_expl_rate_overall_10: +2.11,1,1.0,0.0
2022,8,401403925,2022-10-22 19:30:00-04:00,South Carolina,Texas A&M,False,consensus,3.0,44.5,-3.3284336080336985,56.793945872819634,0.3284336080336985,12.293945872819634,none,over,5.0,5.0,home_adj_def_sr: -2.99,away_adj_def_epa_pp: -2.22,home_adj_def_epa_pp: -1.68,home_adj_def_sr: +1.07,home_adj_off_epa_pp: -1.02,home_adj_def_ypp: +0.68,1,,1.0
2022,8,401404097,2022-10-22 20:00:00-04:00,TCU,Kansas State,False,consensus,-3.5,54.5,4.7632783091829465,61.44463657175511,1.2632783091829465,6.944636571755105,none,over,5.0,5.0,home_adj_off_epa_pp: +3.38,away_adj_off_epa_pp: -2.90,away_havoc_rate: -2.56,home_adj_off_epa_pp: +3.95,away_adj_off_epa_pp: +2.93,home_off_finish_pts_per_opp: -1.01,1,,1.0
2022,8,401404020,2022-10-22 20:00:00-04:00,Oregon State,Colorado,False,consensus,-23.0,47.5,14.114924356956536,58.597523867055486,8.885075643043464,11.097523867055486,away,over,6.0,6.0,away_adj_def_epa_pp: +2.70,away_havoc_rate: +2.01,away_adj_def_sr: +1.80,away_adj_def_sr: +1.12,away_adj_off_epa_pp: -1.09,home_adj_off_expl_rate_overall_10: +0.85,1,0.0,1.0
2022,8,401411143,2022-10-22 20:00:00-04:00,Louisville,Pittsburgh,False,consensus,-1.5,55.0,-2.418804181206772,51.93561397226126,3.918804181206772,3.064386027738742,none,none,6.0,5.0,home_adj_def_epa_pp: +2.89,away_adj_def_epa_pp: -2.82,away_adj_def_sr: -2.07,home_adj_def_ypp: -1.84,away_adj_off_epa_pp: +1.66,away_adj_def_sr: -1.29,1,,
2022,8,401415244,2022-10-22 21:45:00-04:00,Wyoming,Utah State,False,consensus,-5.5,44.5,-5.55127541400987,55.02818390874478,11.05127541400987,10.52818390874478,away,over,6.0,6.0,home_adj_def_epa_pp: -4.15,home_off_eckel_rate: -3.93,away_adj_def_epa_pp: +2.60,home_off_finish_pts_per_opp: -1.78,home_adj_off_epa_pp: -1.47,away_adj_def_expl_rate_overall_10: +0.93,1,0.0,0.0
2022,8,401404019,2022-10-22 22:30:00-04:00,California,Washington,False,consensus,7.5,54.5,-3.890088527816804,61.91801040533347,3.609911472183196,7.418010405333469,none,over,5.0,6.0,away_adj_def_epa_pp: +2.35,home_adj_def_epa_pp: -1.87,home_off_eckel_rate: -1.77,away_adj_off_epa_pp: +1.52,away_adj_def_sr: +0.88,away_off_eckel_rate: +0.82,1,,0.0
2022,8,401415245,2022-10-22 22:30:00-04:00,Nevada,San Diego State,False,consensus,7.5,36.0,1.1436230661642188,52.49015571047262,8.643623066164219,16.49015571047262,home,over,6.0,5.0,home_adj_def_epa_pp: -4.07,away_adj_off_epa_pp: +3.70,home_off_eckel_rate: -3.26,away_adj_off_epa_pp: -3.73,home_adj_off_epa_pp: -2.81,home_adj_def_ypp: +2.21,1,0.0,0.0
2022,9,401411146,2022-10-27 19:30:00-04:00,NC State,Virginia Tech,False,consensus,-13.5,39.0,10.81014343390776,51.71189954234681,2.6898565660922387,12.711899542346814,none,over,6.0,6.0,away_off_eckel_rate: +1.81,home_adj_def_epa_pp: +1.69,home_adj_def_sr: +1.67,away_adj_off_epa_pp: -1.59,away_adj_def_sr: -0.95,away_off_eckel_rate: -0.89,1,,1.0
2022,9,401426359,2022-10-27 19:30:00-04:00,Southern Miss,Louisiana,False,consensus,2.5,43.0,-1.6746497302744032,48.43301629407547,0.8253502697255968,5.433016294075472,none,none,6.0,6.0,home_adj_off_epa_pp: -3.26,home_havoc_rate: -1.81,away_adj_off_epa_pp: +1.75,home_adj_off_epa_pp: -3.80,away_adj_off_epa_pp: -1.76,home_off_finish_pts_per_opp: +1.30,1,,
2022,9,401404026,2022-10-27 22:00:00-04:00,Washington State,Utah,False,consensus,7.0,56.5,-7.60297661435005,59.69367859184954,0.6029766143500499,3.1936785918495403,none,none,6.0,6.0,away_off_eckel_rate: -3.30,away_adj_def_epa_pp: -2.65,away_havoc_rate: -2.52,away_adj_off_epa_pp: +1.93,away_off_eckel_rate: +1.62,home_adj_off_epa_pp: +1.60,1,,
2022,9,401415645,2022-10-28 20:00:00-04:00,BYU,East Carolina,False,consensus,-3.5,64.0,-2.7115070440799176,61.23411703192436,6.211507044079918,2.765882968075637,away,none,8.0,7.0,same_conference: +4.03,away_off_eckel_rate: -3.04,home_adj_def_epa_pp: -2.41,away_off_eckel_rate: +1.49,home_adj_off_epa_pp: +1.07,away_adj_off_epa_pp: +0.83,1,1.0,
2022,9,401426594,2022-10-28 20:00:00-04:00,Florida International,Louisiana Tech,False,consensus,6.5,57.0,-0.9639998475741932,58.06921800002373,5.536000152425807,1.0692180000237317,home,none,6.0,6.0,home_adj_off_epa_pp: -4.55,away_adj_def_epa_pp: +3.47,home_adj_def_epa_pp: -2.00,home_adj_off_epa_pp: -5.30,home_off_finish_pts_per_opp: +2.76,home_adj_off_expl_rate_overall_10: -1.53,1,1.0,
2022,9,401415643,2022-10-29 12:00:00-04:00,Houston,South Florida,False,consensus,-17.5,59.0,6.797575142312053,61.75601468387401,10.702424857687948,2.7560146838740067,away,none,7.0,6.0,away_adj_def_epa_pp: +2.80,away_adj_def_sr: +1.76,away_adj_off_epa_pp: -1.43,away_adj_def_ypp: +1.72,away_adj_off_epa_pp: +1.44,away_adj_def_expl_rate_overall_10: +1.36,1,1.0,
2022,9,401404129,2022-10-29 12:00:00-04:00,Syracuse,Notre Dame,False,consensus,1.0,48.0,12.054873563552793,57.167425184494896,13.054873563552793,9.167425184494896,home,over,6.0,7.0,same_conference: +4.03,home_adj_def_epa_pp: +2.18,away_off_eckel_rate: -1.80,home_adj_off_epa_pp: +1.78,home_adj_off_expl_rate_overall_10: +1.48,home_off_finish_pts_per_opp: -1.05,1,0.0,1.0
2022,9,401405126,2022-10-29 12:00:00-04:00,Penn State,Ohio State,False,consensus,15.5,60.5,-8.526365692933782,53.17805376306143,6.973634307066218,7.321946236938572,home,under,7.0,7.0,away_adj_def_epa_pp: -4.02,away_adj_off_epa_pp: -3.74,home_adj_def_epa_pp: +3.61,away_adj_off_epa_pp: +3.77,away_adj_def_sr: -1.99,away_adj_def_expl_rate_overall_10: -1.14,1,1.0,0.0
2022,9,401411147,2022-10-29 12:00:00-04:00,Florida State,Georgia Tech,False,consensus,-23.5,48.0,14.258720654117106,57.02288199242695,9.241279345882894,9.022881992426951,away,over,6.0,6.0,home_off_eckel_rate: +4.07,home_adj_off_epa_pp: +2.74,away_havoc_rate: +2.26,home_adj_off_epa_pp: +3.20,away_adj_off_epa_pp: -1.72,home_off_finish_pts_per_opp: +1.14,1,0.0,1.0
2022,9,401416631,2022-10-29 12:00:00-04:00,Akron,Miami (OH),False,consensus,9.0,51.5,-2.0846348103616306,57.02791265384651,6.915365189638369,5.5279126538465135,home,over,7.0,7.0,home_adj_def_epa_pp: -5.38,home_adj_def_sr: -2.79,home_adj_off_epa_pp: -2.36,home_adj_off_epa_pp: -2.75,home_adj_def_ypp: +2.58,away_adj_off_epa_pp: -1.44,1,0.0,0.0
2022,9,401416630,2022-10-29 12:00:00-04:00,Eastern Michigan,Toledo,False,consensus,4.0,54.0,-0.0424943643007935,60.24353894772469,3.9575056356992064,6.243538947724694,none,over,7.0,7.0,home_adj_def_epa_pp: -1.82,away_havoc_rate: -1.58,away_adj_off_epa_pp: -1.50,away_adj_off_epa_pp: +1.52,home_adj_def_ypp: +1.03,away_adj_def_sr: +0.69,1,,0.0
2022,9,401404103,2022-10-29 12:00:00-04:00,West Virginia,TCU,False,consensus,7.0,69.5,-7.274357162922904,60.972409044232215,0.2743571629229038,8.527590955767785,none,under,6.0,6.0,home_adj_def_epa_pp: -3.34,home_adj_def_sr: -2.60,away_adj_off_epa_pp: -2.38,away_adj_off_epa_pp: +2.40,home_adj_def_ypp: +1.43,home_adj_off_epa_pp: +1.15,1,,0.0
2022,9,401403927,2022-10-29 12:00:00-04:00,Auburn,Arkansas,False,consensus,4.0,60.0,2.127069585592303,55.19707769640048,6.127069585592303,4.802922303599516,home,none,6.0,6.0,home_adj_def_epa_pp: +2.94,home_havoc_rate: -2.87,away_adj_def_epa_pp: +2.25,home_adj_def_ypp: -1.99,home_stuff_rate: -0.87,home_adj_def_epa_pp: -0.60,1,0.0,
2022,9,401404100,2022-10-29 12:00:00-04:00,Iowa State,Oklahoma,False,consensus,1.5,58.0,10.523874905684696,54.84985661905381,12.023874905684696,3.15014338094619,home,none,6.0,7.0,home_adj_def_epa_pp: +4.25,home_adj_def_sr: +1.31,away_adj_def_epa_pp: +1.06,home_adj_def_ypp: -2.35,home_adj_def_epa_pp: -0.86,home_adj_def_expl_rate_overall_10: +0.53,1,0.0,
2022,9,401404154,2022-10-29 12:00:00-04:00,UConn,Boston College,False,consensus,8.0,44.0,7.195571867787983,51.8868241671042,15.195571867787985,7.886824167104201,home,over,7.0,6.0,same_conference: +4.03,home_off_eckel_rate: -2.41,away_off_eckel_rate: +2.21,home_adj_off_epa_pp: -1.76,away_off_eckel_rate: -1.08,home_stuff_rate: -0.91,1,1.0,0.0
2022,9,401411150,2022-10-29 12:30:00-04:00,Virginia,Miami,False,consensus,3.0,48.5,-7.969293960749008,55.95191031524536,4.969293960749008,7.451910315245364,none,over,6.0,6.0,home_havoc_rate: -2.85,home_adj_off_epa_pp: -1.80,away_off_eckel_rate: -1.61,home_adj_off_epa_pp: -2.10,away_off_eckel_rate: +0.79,home_stuff_rate: -0.49,1,,0.0
2022,9,401426593,2022-10-29 14:00:00-04:00,Rice,Charlotte,False,consensus,-15.5,61.0,10.74000091140486,58.13900814869459,4.759999088595141,2.860991851305407,none,none,6.0,7.0,away_adj_def_epa_pp: +5.28,away_adj_def_sr: +2.94,away_havoc_rate: +2.77,home_adj_off_epa_pp: -2.62,away_adj_def_sr: +1.83,away_adj_def_expl_rate_overall_10: +1.13,1,,
2022,9,401405123,2022-10-29 14:30:00-04:00,Minnesota,Rutgers,False,consensus,-14.0,40.5,9.540873678789309,52.12087566126858,4.459126321210691,11.620875661268578,none,over,6.0,6.0,away_adj_off_epa_pp: +2.27,away_off_eckel_rate: +1.54,home_adj_def_sr: +1.12,away_adj_off_epa_pp: -2.29,home_adj_def_ypp: -1.11,away_off_eckel_rate: -0.75,1,,0.0
2022,9,401426361,2022-10-29 15:00:00-04:00,Georgia State,Old Dominion,False,consensus,-3.5,54.0,8.35307586859844,56.15884674827627,4.85307586859844,2.158846748276268,none,none,7.0,7.0,home_off_eckel_rate: +1.54,home_havoc_rate: +1.45,home_adj_def_epa_pp: +1.45,home_off_finish_pts_per_opp: +0.79,away_adj_def_ypp: -0.46,home_adj_off_epa_pp: -0.44,1,,
2022,9,401415647,2022-10-29 15:30:00-04:00,Tulsa,SMU,False,consensus,1.0,63.5,-2.159454855504272,56.40506506522796,1.159454855504272,7.094934934772041,none,under,6.0,6.0,home_off_eckel_rate: -2.37,home_adj_off_epa_pp: -2.06,away_havoc_rate: +1.95,home_adj_off_epa_pp: -2.40,home_off_finish_pts_per_opp: -0.80,away_adj_off_epa_pp: +0.79,1,,0.0
2022,9,401404024,2022-10-29 15:30:00-04:00,California,Oregon,False,consensus,16.5,56.5,-13.464208558518738,53.3640541356164,3.035791441481262,3.1359458643836007,none,none,6.0,6.0,home_adj_off_epa_pp: -2.90,home_off_eckel_rate: -2.40,home_havoc_rate: -2.33,home_adj_off_epa_pp: -3.38,away_adj_off_epa_pp: +2.14,home_adj_def_ypp: -1.53,1,,
2022,9,401426597,2022-10-29 15:30:00-04:00,Western Kentucky,North Texas,False,consensus,-10.0,70.0,14.058998318574911,57.58682401176771,4.058998318574911,12.41317598823229,none,under,7.0,7.0,home_off_eckel_rate: +2.55,home_adj_def_epa_pp: +1.79,home_havoc_rate: +1.78,home_adj_off_epa_pp: +1.29,home_adj_def_ypp: -1.18,home_adj_off_expl_rate_overall_10: +0.82,1,,1.0
2022,9,401405122,2022-10-29 15:30:00-04:00,Iowa,Northwestern,False,consensus,-11.5,37.5,6.932275405442281,50.772952130831406,4.567724594557719,13.272952130831406,none,over,6.0,6.0,home_off_eckel_rate: -4.28,home_adj_def_epa_pp: +3.68,away_havoc_rate: +2.32,home_adj_def_ypp: -1.91,away_adj_off_epa_pp: -1.90,away_off_eckel_rate: -0.78,1,,1.0
2022,9,401411148,2022-10-29 15:30:00-04:00,Louisville,Wake Forest,False,consensus,3.0,66.0,-2.2950251466822102,56.21224199957392,0.7049748533177898,9.78775800042608,none,under,7.0,6.0,home_off_eckel_rate: -1.98,home_adj_def_epa_pp: +1.59,away_havoc_rate: -1.41,away_adj_off_epa_pp: +1.04,away_off_eckel_rate: +0.55,home_off_finish_pts_per_opp: -0.50,1,,0.0
2022,9,401405124,2022-10-29 15:30:00-04:00,Nebraska,Illinois,False,consensus,7.5,50.5,-7.804901921335965,52.30330504917632,0.3049019213359649,1.8033050491763165,none,none,6.0,6.0,away_adj_def_sr: -3.83,away_adj_def_epa_pp: -3.34,away_havoc_rate: -2.51,away_adj_def_sr: -2.38,home_adj_def_ypp: -1.02,home_off_finish_pts_per_opp: +0.79,1,,
2022,9,401415646,2022-10-29 15:30:00-04:00,Navy,Temple,False,consensus,-14.5,41.5,20.236599705517623,52.53508811565045,5.736599705517623,11.035088115650453,home,over,6.0,6.0,home_havoc_rate: +4.36,away_off_eckel_rate: +3.69,away_havoc_rate: +3.08,away_adj_off_epa_pp: -3.00,home_adj_def_ypp: +2.24,away_off_eckel_rate: -1.81,1,0.0,1.0
2022,9,401415644,2022-10-29 15:30:00-04:00,UCF,Cincinnati,False,consensus,-1.5,55.5,6.961454707968699,56.66953785862207,5.461454707968699,1.1695378586220713,home,none,6.0,6.0,home_adj_off_epa_pp: +3.03,home_off_eckel_rate: +2.40,away_adj_def_epa_pp: -2.37,home_adj_off_epa_pp: +3.53,away_adj_def_ypp: -0.83,away_adj_def_expl_rate_overall_10: -0.74,1,1.0,
2022,9,401404102,2022-10-29 15:30:00-04:00,Kansas State,Oklahoma State,False,consensus,-2.5,57.5,4.660443351103264,57.0603525350521,2.160443351103264,0.4396474649478961,none,none,6.0,6.0,home_havoc_rate: +2.14,home_adj_def_epa_pp: +2.04,home_adj_off_epa_pp: +1.88,home_adj_off_epa_pp: +2.19,away_adj_off_epa_pp: +0.86,home_adj_def_ypp: -0.70,1,,
2022,9,401403928,2022-10-29 15:30:00-04:00,Georgia,Florida,True,consensus,-23.0,56.5,12.05488704862838,60.15211784570348,10.94511295137162,3.6521178457034793,away,none,6.0,6.0,home_adj_def_epa_pp: +3.00,home_adj_off_epa_pp: +2.77,home_adj_def_sr: +2.39,home_adj_off_epa_pp: +3.23,away_adj_off_epa_pp: +1.95,home_adj_off_expl_rate_overall_10: +1.12,1,1.0,
2022,9,401409242,2022-10-29 15:30:00-04:00,Massachusetts,New Mexico State,False,consensus,1.0,39.0,1.5451392211321937,54.46128902561104,2.5451392211321937,15.461289025611038,none,over,6.0,7.0,home_off_eckel_rate: -3.94,away_adj_def_epa_pp: +3.76,away_adj_def_sr: +1.88,home_adj_off_epa_pp: -1.60,home_adj_off_expl_rate_overall_10: -1.50,away_adj_def_sr: +1.17,1,,0.0
2022,9,401426363,2022-10-29 16:00:00-04:00,Arkansas State,South Alabama,False,consensus,9.0,52.0,-13.427463821990315,58.37822027092006,4.427463821990315,6.37822027092006,none,over,7.0,6.0,home_adj_def_epa_pp: -4.03,home_off_eckel_rate: -3.15,away_off_eckel_rate: -2.99,home_adj_def_ypp: +2.15,home_off_finish_pts_per_opp: -1.64,away_off_eckel_rate: +1.47,1,,0.0
2022,9,401403929,2022-10-29 16:00:00-04:00,South Carolina,Missouri,False,consensus,-3.5,45.5,8.045156825665535,54.26829133947589,4.545156825665535,8.768291339475894,none,over,6.0,6.0,away_adj_off_epa_pp: +1.96,away_adj_def_sr: -1.40,away_adj_def_epa_pp: -1.37,away_adj_off_epa_pp: -1.98,home_adj_off_epa_pp: +1.50,away_adj_def_sr: -0.87,1,,0.0
2022,9,401426362,2022-10-29 19:00:00-04:00,Marshall,Coastal Carolina,False,consensus,-2.5,54.0,-1.6073653398326115,56.96824736359597,4.107365339832612,2.968247363595964,none,none,5.0,6.0,home_off_eckel_rate: -3.87,home_adj_def_sr: +3.34,home_adj_off_epa_pp: -2.68,home_adj_off_epa_pp: -3.13,home_adj_def_ypp: +2.37,away_adj_off_epa_pp: +1.73,1,,
2022,9,401404022,2022-10-29 19:00:00-04:00,Arizona,USC,False,consensus,14.0,74.0,-5.002156095941325,66.16385829431827,8.997843904058675,7.836141705681726,home,under,6.0,7.0,home_off_eckel_rate: +6.45,home_adj_def_epa_pp: -3.55,away_off_eckel_rate: -3.42,away_adj_off_epa_pp: +3.31,away_off_eckel_rate: +1.68,home_adj_off_expl_rate_overall_10: +1.31,1,1.0,0.0
2022,9,401403930,2022-10-29 19:00:00-04:00,Tennessee,Kentucky,False,consensus,-10.5,62.5,9.422694785802609,56.59065666110763,1.0773052141973911,5.90934333889237,none,under,6.0,6.0,home_off_eckel_rate: +3.98,home_adj_off_epa_pp: +3.76,home_havoc_rate: +3.20,home_adj_off_epa_pp: +4.38,away_adj_def_sr: -1.50,home_adj_off_ypp: -0.85,1,,1.0
2022,9,401415246,2022-10-29 19:00:00-04:00,Boise State,Colorado State,False,consensus,-25.0,42.5,22.87621728874633,51.39870210883336,2.123782711253672,8.898702108833362,none,over,6.0,6.0,away_adj_off_epa_pp: +4.12,home_off_eckel_rate: +2.82,home_adj_def_sr: +2.78,away_adj_off_epa_pp: -4.15,home_adj_def_ypp: +2.95,home_adj_off_epa_pp: +1.43,1,,1.0
2022,9,401426595,2022-10-29 19:00:00-04:00,Florida Atlantic,UAB,False,consensus,4.5,45.0,-1.6809530636708685,58.36836768820376,2.819046936329132,13.368367688203756,none,over,7.0,6.0,home_off_eckel_rate: +3.21,away_havoc_rate: -2.97,away_adj_off_epa_pp: -1.42,home_adj_def_ypp: +2.09,home_adj_off_epa_pp: -1.63,away_adj_off_epa_pp: +1.43,1,,0.0
2022,9,401404101,2022-10-29 19:30:00-04:00,Texas Tech,Baylor,False,consensus,-1.5,61.0,3.1022627384043338,56.32060973196828,1.6022627384043338,4.679390268031717,none,none,6.0,6.0,home_adj_def_sr: +1.38,home_havoc_rate: -1.19,home_adj_def_epa_pp: +0.98,home_stuff_rate: +0.70,home_adj_def_ypp: +0.51,home_off_finish_pts_per_opp: -0.50,1,,
2022,9,401405125,2022-10-29 19:30:00-04:00,Michigan,Michigan State,False,consensus,-22.5,55.0,11.860633340423792,53.84065134031778,10.639366659576208,1.159348659682216,away,none,7.0,7.0,home_havoc_rate: +2.75,home_adj_off_epa_pp: +2.73,home_adj_def_epa_pp: +2.22,home_adj_off_epa_pp: +3.18,home_adj_def_ypp: -1.61,home_off_finish_pts_per_opp: -1.11,1,1.0,
2022,9,401404023,2022-10-29 19:30:00-04:00,Colorado,Arizona State,False,consensus,13.0,48.5,-4.995710033789345,61.58551620902286,8.004289966210655,13.085516209022863,home,over,7.0,6.0,home_adj_def_epa_pp: -3.24,home_havoc_rate: -2.60,home_adj_def_sr: -1.86,home_adj_def_ypp: +1.14,away_adj_def_sr: +0.93,home_adj_off_epa_pp: -0.89,1,1.0,1.0
2022,9,401403931,2022-10-29 19:30:00-04:00,Texas A&M,Ole Miss,False,consensus,3.0,55.5,-7.8019594907931555,59.05125681304913,4.801959490793156,3.551256813049129,none,none,6.0,7.0,away_adj_off_epa_pp: -3.28,away_off_eckel_rate: -2.32,away_havoc_rate: -2.24,away_adj_off_epa_pp: +3.31,home_adj_off_epa_pp: -1.78,away_off_eckel_rate: +1.14,1,,
2022,9,401411149,2022-10-29 20:00:00-04:00,North Carolina,Pittsburgh,False,consensus,-2.5,65.5,4.931133073699978,58.87779822541284,2.4311330736999777,6.622201774587161,none,under,6.0,6.0,home_adj_off_epa_pp: +3.14,away_adj_def_epa_pp: -2.10,away_adj_def_sr: -1.62,home_adj_off_epa_pp: +3.66,home_off_finish_pts_per_opp: -1.05,away_adj_def_sr: -1.01,1,,0.0
2022,9,401426596,2022-10-29 21:00:00-04:00,UTEP,Middle Tennessee,False,consensus,-2.5,52.0,4.475132297518012,53.57224262210895,1.9751322975180123,1.572242622108945,none,none,8.0,6.0,away_off_eckel_rate: +2.12,home_adj_off_epa_pp: -1.94,away_havoc_rate: +1.54,home_adj_off_epa_pp: -2.26,away_off_eckel_rate: -1.04,away_adj_off_epa_pp: -0.76,1,,
2022,9,401404025,2022-10-29 22:30:00-04:00,UCLA,Stanford,False,consensus,-16.5,64.5,16.20771556499385,58.418146227588,0.2922844350061488,6.081853772411996,none,under,6.0,6.0,home_off_eckel_rate: +4.41,home_havoc_rate: +2.64,home_adj_off_epa_pp: +2.54,home_adj_off_epa_pp: +2.96,home_adj_off_expl_rate_overall_10: +1.10,home_adj_def_ypp: -1.04,1,,1.0
